automated readability index,average letter per word,average sentence length,average sentence per word,birth,characters,coleman liau index,dale chall readability score,day,death,difficult words,downloads,flesch kincaid grade,flesch reading ease,full,gunning fog,id,linsear write formula,month,month name,name,polarity,polysyllables,rank,sentences,smog index,subjectivity,syllables,title,total,type,url,words,year
11.2,5.05,17.0,0.06,1828,319415,11.71,6.4,15,1905,7679,3248,7.6,71.14,"May 15, 2008",8.8,103,57.0,5,May,"Verne, Jules",0.08740576805122494,2235,84,3591,3.1,0.4686212457735507,89117.1,Around the World in Eighty Days,6,Text,https://www.gutenberg.org/ebooks/103,63266,2008
9.9,4.82,17.0,0.06,1828,1687204,10.38,5.38,1,1910,19834,3208,7.6,71.14,"July 01, 1998",8.8,1399,13.5,7,July,"Tolstoy, Leo, graf",0.10004575263442515,10895,85,20362,3.1,0.5115122310494378,477379.8,Anna Karenina,10,Text,https://www.gutenberg.org/ebooks/1399,349769,1998
7.4,4.93,11.0,0.09,1890,278825,10.13,5.9,27,1976,6140,3192,5.2,77.23,"July 27, 2008",6.4,863,2.5,7,July,"Christie, Agatha",0.07411903040996154,1576,86,5058,3.1,0.5251063198597463,77225.4,The Mysterious Affair at Styles,7,Text,https://www.gutenberg.org/ebooks/863,56518,2008
10.3,4.7,19.0,0.05,1876,149454,9.98,6.58,1,1916,4042,3141,7.2,77.57,"July 1, 2008",9.600000000000001,215,17.0,7,July,"London, Jack",0.04083216632255282,612,87,1657,3.1,0.46791663658639887,41653.8,The Call of the Wild,6,Text,https://www.gutenberg.org/ebooks/215,31821,2008
7.9,4.65,14.0,0.07,1874,476944,9.1,5.62,1,1942,8388,3089,5.2,82.65,1992,7.6000000000000005,45,18.0,1,January,"Montgomery, L. M. (Lucy Maud)",0.10220159941153109,1966,88,6924,3.1,0.5154635664971338,135656.1,Anne of Green Gables,7,Text,https://www.gutenberg.org/ebooks/45,102511,1992
12.8,4.76,23.0,0.04,1775,396720,10.62,6.13,5,1817,7119,3079,9.9,65.05,"June 5, 2008",11.200000000000001,105,29.5,6,June,"Austen, Jane",0.14846723501433723,2450,89,3535,3.1,0.5223530305658459,114975.0,Persuasion,7,Text,https://www.gutenberg.org/ebooks/105,83284,2008
23.2,4.54,46.0,0.02,1547,1935500,9.94,6.75,27,1616,22548,3043,17.7,50.17,"July 27, 2004",20.400000000000002,996,25.5,7,July,"Cervantes Saavedra, Miguel de",0.14166755999532418,7853,90,9144,3.1,0.5195606622067284,563107.5,Don Quixote,7,Text,https://www.gutenberg.org/ebooks/996,425899,2004
15.3,5.29,23.0,0.04,1859,718535,13.7,6.08,1,1952,11228,3023,12.3,48.13,"March, 1997",11.200000000000001,852,7.5,3,March,"Dewey, John",0.10159095894223814,11696,91,5727,11.2,0.4353317066151927,220891.5,Democracy and Education: An Introduction to the Philosophy of Education,7,Text,https://www.gutenberg.org/ebooks/852,135857,1997
9.2,4.67,17.0,0.06,1882,395910,9.51,6.12,1,1941,8799,2979,6.4,79.6,"July, 2003",8.8,4217,7.5,7,July,"Joyce, James",0.03554906410600196,1303,92,4923,3.1,0.4884063071953489,111563.1,A Portrait of the Artist as a Young Man,7,Text,https://www.gutenberg.org/ebooks/4217,84793,2003
10.1,5.1,15.0,0.07,1564,100446,11.71,6.82,1,1593,3039,2963,5.6,81.63,"January, 1997",8.0,779,4.5,1,January,"Marlowe, Christopher",0.14776705553116318,428,93,1306,3.1,0.4695431073029048,26560.8,The Tragical History of Doctor Faustus: From the Quarto of 1604,8,Text,https://www.gutenberg.org/ebooks/779,19693,1997
10.2,4.63,19.0,0.05,1862,160545,9.57,6.32,1,1937,3826,2951,7.2,77.57,"October, 2003",9.600000000000001,4517,13.5,10,October,"Wharton, Edith",0.0306267863553043,594,94,1767,3.1,0.44939740874617345,44937.9,Ethan Frome,7,Text,https://www.gutenberg.org/ebooks/4517,34710,2003
27.0,4.95,50.0,0.02,1608,395670,12.32,8.15,1,1674,10293,2942,19.3,46.11,"October, 1991",22.0,20,11.0,10,October,"Milton, John",0.12722387226707854,910,95,1590,3.1,0.49999766485443625,104795.1,Paradise Lost,7,Text,https://www.gutenberg.org/ebooks/20,79996,1991
6.6,4.67,12.0,0.08,1564,120950,8.92,5.94,1,1616,2809,2938,3.3,93.14,"November, 1997",6.800000000000001,1112,7.0,11,November,"Shakespeare, William",0.1548142319461203,195,96,2136,3.1,0.5319646527777393,32065.2,The Tragedy of Romeo and Juliet,7,Text,https://www.gutenberg.org/ebooks/1112,25896,1997
27.8,4.61,55.0,0.02,1478,200527,10.35,7.98,22,1535,4435,2933,22.4,32.57,"April 22, 2005",24.0,2130,11.0,4,April,"More, Thomas, Saint",0.15149196999712472,998,97,789,8.8,0.5181731204153892,59189.4,Utopia,7,Text,https://www.gutenberg.org/ebooks/2130,43482,2005
15.4,5.2,24.0,0.04,0,552373,13.18,6.62,23,0,12067,2924,11.5,55.58,"August 23, 2007",11.600000000000001,22381,7.0,8,August,"Berens, E. M.",0.13449462052865618,4536,98,4303,8.8,0.5469891415189978,157635.0,Myths and Legends of Ancient Greece and Rome,8,Text,https://www.gutenberg.org/ebooks/22381,106324,2007
12.7,4.48,25.0,0.04,0,143755,9.0,6.35,6,0,2999,2905,9.5,71.48,"April 6, 2009",12.0,28520,26.5,4,April,Anonymous,0.09923857269010143,414,99,1235,3.1,0.5387476048591193,41028.3,Forbidden Fruit: Luscious and exciting story and More forbidden fruit or; Master Percy's progress in and beyond the domestic circle,6,Text,https://www.gutenberg.org/ebooks/28520,32090,2009
17.0,4.9,30.0,0.03,1737,107703,11.73,7.54,9,1809,3366,2884,13.8,49.49,"June 9, 2008",14.0,147,12.0,6,June,"Paine, Thomas",0.08690141866407124,906,100,717,8.8,0.4516109063840314,31945.5,Common Sense,6,Text,https://www.gutenberg.org/ebooks/147,21983,2008
11.8,4.81,21.0,0.05,1775,370744,10.62,6.2,1,1817,7437,2871,9.1,67.08,"April, 1994",10.4,121,14.0,4,April,"Austen, Jane",0.1329917032107995,2548,101,3651,3.1,0.5324596012053024,108090.0,Northanger Abbey,7,Text,https://www.gutenberg.org/ebooks/121,77140,1994
14.0,5.01,23.0,0.04,1804,418571,12.07,6.69,1,1864,10146,2861,9.9,65.05,"February, 1992",11.200000000000001,33,8.5,2,February,"Hawthorne, Nathaniel",0.08749191565687943,3224,102,3537,3.1,0.49615507267083653,120357.9,The Scarlet Letter,6,Text,https://www.gutenberg.org/ebooks/33,83625,1992
17.2,5.59,24.0,0.04,1820,64006,15.44,7.66,25,1895,2054,2856,13.8,38.66,"January 25, 2005",11.600000000000001,61,11.0,1,January,"Engels, Friedrich",0.07784983329792561,970,103,464,11.2,0.4060106377896978,18942.3,The Communist Manifesto,6,Text,https://www.gutenberg.org/ebooks/61,11444,2005
8.8,4.6,17.0,0.06,1843,194581,9.1,6.25,1,1916,4731,2850,6.4,79.6,"February, 1995",8.8,209,19.0,2,February,"James, Henry",0.08200194096170156,1092,104,2458,3.1,0.5136270407633582,55821.6,The Turn of the Screw,7,Text,https://www.gutenberg.org/ebooks/209,42259,1995
9.4,5.15,13.0,0.08,-450,74555,11.7,7.01,6,-388,2499,2849,6.0,75.2,"April 6, 2008",7.2,7700,15.0,4,April,Aristophanes,0.10793940174579962,526,105,1108,3.1,0.5199961623408366,20212.2,Lysistrata,6,Text,https://www.gutenberg.org/ebooks/7700,14468,2008
15.1,5.0,25.0,0.04,1868,343713,12.02,7.01,29,1963,9265,2793,10.7,63.02,"January 29, 2008",12.0,408,2.5,1,January,"Du Bois, W. E. B. (William Edward Burghardt)",0.06111789126742021,2816,106,2648,8.8,0.4601602615773403,98614.8,The Souls of Black Folk,6,Text,https://www.gutenberg.org/ebooks/408,68674,2008
10.5,4.84,18.0,0.05,1821,560219,10.79,6.2,25,1880,12247,2744,7.9,70.13,"February 25, 2006",9.200000000000001,2413,19.5,2,February,"Flaubert, Gustave",0.06922024030812969,2824,107,6320,3.1,0.4590923260839012,157302.0,Madame Bovary,6,Text,https://www.gutenberg.org/ebooks/2413,115638,2006
12.8,5.02,21.0,0.05,1861,578558,11.84,6.55,10,1896,13647,2741,9.1,67.08,"October 10, 2005",10.4,10676,7.0,10,October,"Rizal, Jose",0.0976941390835676,4330,108,5447,3.1,0.4833835467028061,166715.1,The Reign of Greed,8,Text,https://www.gutenberg.org/ebooks/10676,115145,2005
8.3,5.28,9.0,0.1,1828,157809,11.86,5.91,1,1906,3451,2713,3.3,87.72,"May, 2003",5.6000000000000005,4093,10.5,5,May,"Ibsen, Henrik",0.09366223190931607,629,109,3074,3.1,0.4941808009278353,39351.6,Hedda Gabler,7,Text,https://www.gutenberg.org/ebooks/4093,29886,2003
7.8,4.63,14.0,0.07,1859,519512,8.98,5.67,8,1930,9537,2669,5.2,82.65,"July 8, 2007",7.6000000000000005,108,53.0,7,July,"Doyle, Arthur Conan",0.07326527162074108,2372,110,7596,3.1,0.4914083094224273,149137.2,The Return of Sherlock Holmes,7,Text,https://www.gutenberg.org/ebooks/108,112117,2007
13.3,4.39,28.0,0.04,0,740589,8.48,2.0,1,1471,6569,2638,9.5,76.9,"March, 1998",13.200000000000001,1251,7.5,3,March,"Malory, Thomas, Sir",0.22456605115114528,1202,111,6003,3.1,0.5164913692682644,208327.5,Le Morte d'Arthur: Volume 1,7,Text,https://www.gutenberg.org/ebooks/1251,168802,1998
13.3,4.94,22.0,0.04,1809,446218,11.67,6.67,19,1849,11117,2613,10.7,57.61,"May 19, 2008",10.8,2147,19.0,5,May,"Poe, Edgar Allan",0.08257139572409698,4307,112,3952,8.8,0.4946267826313452,132003.9,The Works of Edgar Allan Poe  Volume 1,7,Text,https://www.gutenberg.org/ebooks/2147,90289,2008
20.2,4.85,37.0,0.03,1788,610338,11.44,7.43,6,1824,15606,2572,14.2,59.3,"June 6, 2007",16.8,21700,8.5,6,June,"Byron, George Gordon Byron, Baron",0.10905534605205591,2115,113,3343,3.1,0.49283640958751895,164398.5,Don Juan,8,Text,https://www.gutenberg.org/ebooks/21700,125740,2007
10.8,4.82,19.0,0.05,1866,289027,10.68,6.4,1,1946,6900,2546,8.3,69.11,"July, 1992",9.600000000000001,36,11.0,7,July,"Wells, H. G. (Herbert George)",0.016246177983388527,1605,114,3148,3.1,0.4607173822816555,82836.9,The War of the Worlds,7,Text,https://www.gutenberg.org/ebooks/36,59928,1992
11.7,4.72,21.0,0.05,1775,752380,10.1,5.78,1,1817,11128,2537,9.1,67.08,"June, 1994",10.4,141,18.0,6,June,"Austen, Jane",0.14300907255419276,4733,115,7336,3.1,0.5262603786360919,217970.1,Mansfield Park,8,Text,https://www.gutenberg.org/ebooks/141,159540,1994
9.8,4.66,18.0,0.05,1865,134002,9.75,5.93,1,1936,2558,2526,6.8,78.59,July 2004,9.200000000000001,2781,53.0,7,July,"Kipling, Rudyard",0.15921675255458467,489,116,1551,3.1,0.49804876406841136,36732.6,Just So Stories,7,Text,https://www.gutenberg.org/ebooks/2781,28785,2004
11.1,4.83,19.0,0.05,1819,1526614,10.73,5.73,24,1880,23142,2461,8.3,69.11,"May 24, 2008",9.600000000000001,145,17.0,5,May,"Eliot, George",0.10609691721052102,10472,117,16092,3.1,0.5217086404065896,439630.2,Middlemarch,8,Text,https://www.gutenberg.org/ebooks/145,316294,2008
10.3,4.98,16.0,0.06,1844,552707,11.31,6.29,1,1900,13085,2454,7.2,72.16,"December, 1999",8.4,1998,3.5,12,December,"Nietzsche, Friedrich Wilhelm",0.14316186167275682,3800,118,6717,3.1,0.5308728224289592,154259.1,Thus Spake Zarathustra: A Book for All and None,7,Text,https://www.gutenberg.org/ebooks/1998,110904,1999
13.4,4.71,25.0,0.04,121,339097,10.33,6.39,1,180,6921,2452,10.7,63.02,"June, 2001",12.0,2680,7.0,6,June,"Marcus Aurelius, Emperor of Rome",0.13703841545734968,2218,119,2850,3.1,0.5080040609673661,98676.9,Meditations,7,Text,https://www.gutenberg.org/ebooks/2680,72026,2001
18.2,5.19,30.0,0.03,1809,806411,13.41,6.13,1,1882,9946,2449,15.0,41.03,"March, 1998",14.0,1228,4.5,3,March,"Darwin, Charles",0.09891696134668664,9557,120,5130,8.8,0.44012115514250405,241299.0,"On the Origin of Species By Means of Natural Selection: Or, the Preservation of Favoured Races in the Struggle for Life",7,Text,https://www.gutenberg.org/ebooks/1228,155427,1998
10.2,5.25,13.0,0.07,1749,194148,12.58,6.83,4,1832,5977,2439,6.0,75.2,"January 4, 2005",7.2,14591,5.0,1,January,"Goethe, Johann Wolfgang von",0.14458337174661146,986,121,2669,3.1,0.5251604274010934,50288.4,Faust,8,Text,https://www.gutenberg.org/ebooks/14591,36990,2005
18.2,4.99,32.0,0.03,1723,1898965,12.25,2.17,1,1790,14143,2407,14.6,47.46,"April, 2002",14.8,3300,13.5,4,April,"Smith, Adam",0.13544390923539837,19143,122,11832,8.8,0.464048845307881,569280.6,An Inquiry into the Nature and Causes of the Wealth of Nations,7,Text,https://www.gutenberg.org/ebooks/3300,380565,2002
10.6,5.13,15.0,0.06,1866,5188,12.18,6.66,30,1943,146,2371,6.8,73.17,"January 30, 2005",8.0,14838,8.0,1,January,"Potter, Beatrix",0.05392908528809689,39,123,64,3.1,0.4250390113762206,1365.3,The Tale of Peter Rabbit,7,Text,https://www.gutenberg.org/ebooks/14838,1011,2005
13.0,4.87,22.0,0.04,0,418464,11.26,6.44,30,0,9295,2351,9.5,66.07,"January 30, 2011",10.8,35123,11.0,1,January,"Hartley, Florence",0.11532912839896901,3053,124,3740,3.1,0.5014291887363775,122143.5,"The Ladies' Book of Etiquette, and Manual of Politeness: A Complete Hand Book for the Use of the Lady in Polite Society",8,Text,https://www.gutenberg.org/ebooks/35123,85929,2011
18.5,5.03,32.0,0.03,1711,1135584,12.49,2.33,1,1776,10580,2345,15.8,39.0,"December, 2003",14.8,4705,4.5,12,December,"Hume, David",0.09478567635764747,12026,125,6935,8.8,0.4644049921874799,350307.0,A Treatise of Human Nature,7,Text,https://www.gutenberg.org/ebooks/4705,225719,2003
10.1,4.61,19.0,0.05,1832,857711,9.46,5.67,1,1888,12841,2340,7.2,77.57,"May, 1996",9.600000000000001,514,27.0,5,May,"Alcott, Louisa May",0.1474168109313772,3379,126,9517,3.1,0.5399897570310996,241852.5,Little Women,8,Text,https://www.gutenberg.org/ebooks/514,186040,1996
15.7,4.92,27.0,0.04,1872,210540,11.55,6.32,1,1970,3643,2332,12.6,52.53,"June, 2004",12.8,5827,11.0,6,June,"Russell, Bertrand",0.07787404365669819,2182,127,1537,8.8,0.4593884955648212,63419.4,The Problems of Philosophy,8,Text,https://www.gutenberg.org/ebooks/5827,42752,2004
9.1,4.69,16.0,0.06,1812,1659331,9.63,5.46,1,1870,22952,2330,6.0,80.62,"August 1, 1997",8.4,1023,1.0,8,August,"Dickens, Charles",0.09988108042692631,8749,128,20968,3.1,0.498810919581587,470421.9,Bleak House,7,Text,https://www.gutenberg.org/ebooks/1023,353471,1997
13.5,4.97,23.0,0.04,1809,472152,11.84,6.9,19,1849,12760,2307,11.1,56.59,"May 19, 2008",11.200000000000001,2148,14.0,5,May,"Poe, Edgar Allan",0.07792719931242845,4391,129,4108,8.8,0.5032331289518348,139190.4,The Works of Edgar Allan Poe  Volume 2,7,Text,https://www.gutenberg.org/ebooks/2148,95020,2008
12.1,5.16,18.0,0.05,1842,310497,12.65,7.51,1,1913,11352,2287,9.1,61.67,"January 1, 1911",9.200000000000001,972,18.0,1,January,"Bierce, Ambrose",0.11822304908726318,3137,130,3253,3.1,0.488925517373905,88947.0,The Devil's Dictionary,7,Text,https://www.gutenberg.org/ebooks/972,60117,1911
12.2,4.89,21.0,0.05,0,263909,11.08,6.62,1,0,6632,2270,9.1,67.08,May 1994,10.4,132,11.0,5,May,"Sunzi, active 6th century B.C.",0.08029742809239326,1926,131,2538,3.1,0.49574391074579144,74476.8,The Art of War,7,Text,https://www.gutenberg.org/ebooks/132,53931,1994
21.2,5.26,35.0,0.03,1724,1093379,13.82,6.19,1,1804,10748,2252,16.9,35.95,"July, 2003",16.0,4280,13.0,7,July,"Kant, Immanuel",0.06396450369004515,17269,132,5832,11.2,0.48896221523111144,337282.2,The Critique of Pure Reason,7,Text,https://www.gutenberg.org/ebooks/4280,208005,2003
26.5,4.68,51.0,0.02,1709,396142,10.75,7.75,2,1789,8502,2210,20.8,36.63,"May 2, 2008",22.400000000000002,25305,14.0,5,May,"Cleland, John",0.13352193907269483,2561,133,1635,8.8,0.5170861938370543,115991.1,"Memoirs Of Fanny Hill: A New and Genuine Edition from the Original Text (London, 1749)",7,Text,https://www.gutenberg.org/ebooks/25305,84602,2008
14.4,4.88,25.0,0.04,1873,373627,11.32,6.14,6,0,6105,2209,10.7,63.02,"December 6, 2004",12.0,14264,11.0,12,December,"Speed, Harold",0.1349879607045014,3125,134,2968,8.8,0.4947034199933793,110839.5,The Practice and Science of Drawing,8,Text,https://www.gutenberg.org/ebooks/14264,76540,2004
7.6,4.58,14.0,0.07,1859,196825,8.69,6.16,1,1930,4979,2200,5.2,82.65,"March, 2000",7.6000000000000005,2097,14.0,3,March,"Doyle, Arthur Conan",0.05915935182624819,869,135,2868,3.1,0.4816925374541576,56484.9,The Sign of the Four,7,Text,https://www.gutenberg.org/ebooks/2097,43012,2000
14.1,4.41,29.0,0.03,-750,570379,8.89,6.03,1,-650,7838,2199,11.1,67.42,"April, 1999",13.600000000000001,1727,17.5,4,April,Homer,0.13093947054176486,1835,136,4386,3.1,0.49696217468111475,164098.8,The Odyssey: Rendered into English prose for the use of those who cannot read the original,7,Text,https://www.gutenberg.org/ebooks/1727,129408,1999
15.1,4.69,28.0,0.03,1875,316458,10.51,6.51,23,1950,6342,2190,11.8,59.98,"June 23, 2008",13.200000000000001,62,18.0,6,June,"Burroughs, Edgar Rice",0.07796436439011051,1696,137,2333,3.1,0.49648401625994754,92512.8,A Princess of Mars,7,Text,https://www.gutenberg.org/ebooks/62,67407,2008
13.0,4.92,22.0,0.04,1864,584463,11.55,6.41,4,1954,12623,2187,9.5,66.07,"March 4, 2005",10.8,15250,14.0,3,March,"Werner, E. T. C. (Edward Theodore Chalmers)",0.09975725992609417,4019,138,5293,3.1,0.4372038528463008,166521.6,Myths and Legends of China,8,Text,https://www.gutenberg.org/ebooks/15250,118826,2005
9.9,4.89,16.0,0.06,1802,1120021,10.79,5.52,1,1870,15805,2162,7.2,72.16,"March 01, 1998",8.4,1257,17.0,3,March,"Dumas, Alexandre",0.1025973212465513,5121,139,13786,3.1,0.5061792930204096,314599.5,The Three Musketeers,8,Text,https://www.gutenberg.org/ebooks/1257,229258,1998
7.3,5.01,10.0,0.1,1922,12848,10.3,6.93,3,2007,454,2144,3.7,86.71,"May 3, 2007",6.0,21279,2.5,5,May,"Vonnegut, Kurt",0.21205875600929072,59,140,249,3.1,0.4959627790510145,3446.1,2 B R 0 2 B,6,Text,https://www.gutenberg.org/ebooks/21279,2564,2007
10.4,4.72,19.0,0.05,1749,200590,10.1,6.54,1,1832,5264,2130,8.3,69.11,"February, 2001",9.600000000000001,2527,10.5,2,February,"Goethe, Johann Wolfgang von",0.11397710656759845,1087,141,2218,3.1,0.5246238896056035,58281.3,The Sorrows of Young Werther,6,Text,https://www.gutenberg.org/ebooks/2527,42490,2001
9.9,4.72,18.0,0.06,1824,1155740,9.8,5.53,1,1889,15514,2127,7.9,70.13,"July, 1996",9.200000000000001,583,9.0,7,July,"Collins, Wilkie",0.06320621633532139,7097,142,13486,3.1,0.4936742786869371,336146.4,The Woman in White,7,Text,https://www.gutenberg.org/ebooks/583,244709,1996
9.2,4.63,17.0,0.06,1821,203528,9.28,6.28,1,1881,5025,2125,7.6,71.14,"July, 1996",8.8,600,11.0,7,July,"Dostoyevsky, Fyodor",0.07162614804534533,1336,143,2480,3.1,0.5395232313722474,60156.0,Notes from the Underground,6,Text,https://www.gutenberg.org/ebooks/600,43966,1996
12.3,5.98,11.0,0.09,1860,617437,16.22,7.17,25,1940,19541,2116,7.6,60.31,"April 25, 2006",6.4,18251,8.5,4,April,"D'Ooge, Benjamin L. (Benjamin Leonard)",0.08592232578156872,5242,144,9248,3.1,0.4670817205027396,161719.2,Latin for Beginners,10,Text,https://www.gutenberg.org/ebooks/18251,103202,2006
8.5,4.6,16.0,0.06,1859,403005,9.1,5.86,1,1930,7949,2115,6.0,80.62,"March, 1997",8.4,834,7.5,3,March,"Doyle, Arthur Conan",0.06201643898520983,1834,145,5311,3.1,0.4823579329735425,115796.7,The Memoirs of Sherlock Holmes,8,Text,https://www.gutenberg.org/ebooks/834,87586,1997
11.4,6.05,8.0,0.12,1737,57743,15.74,5.73,7,1794,1026,2105,6.4,63.36,"June 7, 2008",5.2,25717,9.0,6,June,"Gibbon, Edward",0.08406771799628945,906,146,1098,3.1,0.2545902092894577,15119.1,The History Of The Decline And Fall Of The Roman Empire: Table of Contents with links in the HTML file to the two; Project Gutenberg editions (12 volumes),9,Text,https://www.gutenberg.org/ebooks/25717,9538,2008
9.1,4.52,18.0,0.05,1883,379078,8.94,5.49,1,1924,5132,2099,6.8,78.59,"April, 2005",9.200000000000001,7849,4.5,4,April,"Kafka, Franz",0.055229266442657333,1837,147,4552,3.1,0.49242972733871276,108990.9,The Trial,10,Text,https://www.gutenberg.org/ebooks/7849,83946,2005
9.4,4.86,15.0,0.06,1564,153985,10.61,6.4,1,1616,4049,2092,5.6,81.63,"January 1, 1603",8.0,1524,2.5,1,January,"Shakespeare, William",0.14968219265275548,355,148,1999,3.1,0.5373529448984683,39654.9,"Hamlet, Prince of Denmark",6,Text,https://www.gutenberg.org/ebooks/1524,31677,1603
12.5,6.29,8.0,0.12,1835,1059372,17.13,7.66,7,1912,38626,2069,0.5,105.66,"January 7, 2004",5.2,10625,8.0,1,January,"Skeat, Walter W. (Walter William)",0.012648869657036167,3136,149,19457,3.1,0.4812178879586168,184911.3,A Concise Dictionary of Middle English from A.D. 1150 to 1580,7,Text,https://www.gutenberg.org/ebooks/10625,168326,2004
7.8,4.5,16.0,0.06,1876,263162,8.52,5.59,18,1961,4310,2046,6.0,80.62,"February 18, 2016",8.4,51245,18.5,2,February,"Mackay, Helen",0.039612960070634674,530,150,3632,3.1,0.48073930849241087,73294.2,Journal of Small Things,7,Text,https://www.gutenberg.org/ebooks/51245,58530,2016
10.6,4.75,19.0,0.05,1859,277439,10.27,6.44,1,1932,6882,2019,7.2,77.57,"July, 1995",9.600000000000001,289,2.5,7,July,"Grahame, Kenneth",0.08163899351171122,1185,151,3035,3.1,0.49872714509169946,77015.7,The Wind in the Willows,7,Text,https://www.gutenberg.org/ebooks/289,58401,1995
10.9,4.82,19.0,0.05,1840,715944,10.68,6.17,1,1928,14997,2014,8.3,69.11,"February, 1994",9.600000000000001,110,26.0,2,February,"Hardy, Thomas",0.06836649990827988,4209,152,7676,3.1,0.4748895078441672,201971.7,Tess of the d'Urbervilles: A Pure Woman,8,Text,https://www.gutenberg.org/ebooks/110,148537,1994
9.9,4.9,16.0,0.06,1564,90199,10.84,6.68,1,1616,2620,2012,6.0,80.62,"January 1, 1623",8.4,2264,13.5,1,January,"Shakespeare, William",0.14628671015465597,132,153,1117,3.1,0.519673238787798,23691.6,Macbeth,7,Text,https://www.gutenberg.org/ebooks/2264,18412,1623
11.9,5.28,16.0,0.06,1869,73214,13.05,7.35,19,1946,2567,2000,8.4,63.7,"August 19, 2011",8.4,37134,6.0,8,August,"Strunk, William",0.08680284837742207,698,154,820,3.1,0.43255171554035177,21087.9,The Elements of Style,9,Text,https://www.gutenberg.org/ebooks/37134,13871,2011
6.3,4.9,9.0,0.11,1854,151199,9.36,5.64,27,1900,3042,1980,3.3,87.72,"March 27, 2009",5.6000000000000005,885,5.5,3,March,"Wilde, Oscar",0.09129321773780148,612,155,3310,3.1,0.5298345766259349,41577.3,An Ideal Husband,7,Text,https://www.gutenberg.org/ebooks/885,30887,2009
