Attendance,Capacity,Day,Full,Gross,Gross Potential,Month,Name,Performances,Theatre,Type,Year
14117,101,7,08/07/1994,710021,0,8,Beauty And The Beast,8,Palace,Musical,1994
13038,94,7,08/07/1994,569929,0,8,Miss Saigon,8,Broadway,Musical,1994
14100,101,14,08/14/1994,711107,0,8,Beauty And The Beast,8,Palace,Musical,1994
13815,99,14,08/14/1994,608772,0,8,Miss Saigon,8,Broadway,Musical,1994
14091,101,21,08/21/1994,713730,0,8,Beauty And The Beast,8,Palace,Musical,1994
13846,99,21,08/21/1994,626867,0,8,Miss Saigon,8,Broadway,Musical,1994
14134,102,28,08/28/1994,715215,0,8,Beauty And The Beast,8,Palace,Musical,1994
13014,93,28,08/28/1994,568870,0,8,Miss Saigon,8,Broadway,Musical,1994
14106,101,4,09/04/1994,716171,0,9,Beauty And The Beast,8,Palace,Musical,1994
12946,93,4,09/04/1994,547750,0,9,Miss Saigon,8,Broadway,Musical,1994
13707,98,11,09/11/1994,697165,0,9,Beauty And The Beast,8,Palace,Musical,1994
12870,92,11,09/11/1994,541079,0,9,Miss Saigon,8,Broadway,Musical,1994
13691,98,18,09/18/1994,703344,0,9,Beauty And The Beast,8,Palace,Musical,1994
12193,87,18,09/18/1994,541776,0,9,Miss Saigon,8,Broadway,Musical,1994
13811,99,25,09/25/1994,701730,0,9,Beauty And The Beast,8,Palace,Musical,1994
13062,94,25,09/25/1994,575295,0,9,Miss Saigon,8,Broadway,Musical,1994
8580,89,25,09/25/1994,462220,0,9,Show Boat,0,Gershwin,Musical,1994
13632,98,2,10/02/1994,703883,0,10,Beauty And The Beast,8,Palace,Musical,1994
13205,95,2,10/02/1994,585716,0,10,Miss Saigon,8,Broadway,Musical,1994
14408,94,2,10/02/1994,618920,0,10,Show Boat,1,Gershwin,Musical,1994
14130,102,9,10/09/1994,702222,0,10,Beauty And The Beast,8,Palace,Musical,1994
13516,97,9,10/09/1994,616562,0,10,Miss Saigon,8,Broadway,Musical,1994
14689,96,9,10/09/1994,842636,0,10,Show Boat,8,Gershwin,Musical,1994
14059,101,16,10/16/1994,707331,0,10,Beauty And The Beast,8,Palace,Musical,1994
12904,93,16,10/16/1994,617530,0,10,Miss Saigon,8,Broadway,Musical,1994
15079,98,16,10/16/1994,908553,0,10,Show Boat,8,Gershwin,Musical,1994
14104,101,23,10/23/1994,706158,0,10,Beauty And The Beast,8,Palace,Musical,1994
13345,96,23,10/23/1994,625615,0,10,Miss Saigon,8,Broadway,Musical,1994
15296,100,23,10/23/1994,914673,0,10,Show Boat,8,Gershwin,Musical,1994
13833,99,30,10/30/1994,701827,0,10,Beauty And The Beast,8,Palace,Musical,1994
12505,90,30,10/30/1994,572688,0,10,Miss Saigon,8,Broadway,Musical,1994
15343,100,30,10/30/1994,921160,0,10,Show Boat,8,Gershwin,Musical,1994
13873,100,6,11/06/1994,706730,0,11,Beauty And The Beast,8,Palace,Musical,1994
12012,86,6,11/06/1994,557494,0,11,Miss Saigon,8,Broadway,Musical,1994
15117,99,6,11/06/1994,900007,0,11,Show Boat,8,Gershwin,Musical,1994
11872,99,6,11/06/1994,717236,0,11,Sunset Boulevard,0,Minskoff,Musical,1994
2218,77,6,11/06/1994,45338,0,11,The Shadow Box,0,Circle In The Square,Play,1994
13853,100,13,11/13/1994,702281,0,11,Beauty And The Beast,8,Palace,Musical,1994
12182,87,13,11/13/1994,562780,0,11,Miss Saigon,8,Broadway,Musical,1994
15039,98,13,11/13/1994,923908,0,11,Show Boat,8,Gershwin,Musical,1994
13470,98,13,11/13/1994,810629,0,11,Sunset Boulevard,0,Minskoff,Musical,1994
4016,69,13,11/13/1994,83349,37,11,The Shadow Box,0,Circle In The Square,Play,1994
13791,99,20,11/20/1994,701398,0,11,Beauty And The Beast,8,Palace,Musical,1994
11999,86,20,11/20/1994,537849,0,11,Miss Saigon,8,Broadway,Musical,1994
15154,99,20,11/20/1994,924317,0,11,Show Boat,8,Gershwin,Musical,1994
10362,87,20,11/20/1994,632053,0,11,Sunset Boulevard,5,Minskoff,Musical,1994
3145,54,20,11/20/1994,66822,30,11,The Shadow Box,1,Circle In The Square,Play,1994
14133,102,27,11/27/1994,719312,0,11,Beauty And The Beast,8,Palace,Musical,1994
13333,96,27,11/27/1994,625612,0,11,Miss Saigon,8,Broadway,Musical,1994
15344,100,27,11/27/1994,969783,0,11,Show Boat,8,Gershwin,Musical,1994
12829,94,27,11/27/1994,798619,0,11,Sunset Boulevard,8,Minskoff,Musical,1994
2933,51,27,11/27/1994,75918,34,11,The Shadow Box,8,Circle In The Square,Play,1994
13883,100,4,12/04/1994,700173,0,12,Beauty And The Beast,8,Palace,Musical,1994
11702,84,4,12/04/1994,548468,0,12,Miss Saigon,8,Broadway,Musical,1994
15344,100,4,12/04/1994,933366,0,12,Show Boat,8,Gershwin,Musical,1994
13673,100,4,12/04/1994,817830,0,12,Sunset Boulevard,8,Minskoff,Musical,1994
3153,54,4,12/04/1994,74327,33,12,The Shadow Box,8,Circle In The Square,Play,1994
13927,100,11,12/11/1994,701289,0,12,Beauty And The Beast,8,Palace,Musical,1994
12754,91,11,12/11/1994,614740,0,12,Miss Saigon,8,Broadway,Musical,1994
15344,100,11,12/11/1994,941369,0,12,Show Boat,8,Gershwin,Musical,1994
13678,100,11,12/11/1994,822596,0,12,Sunset Boulevard,8,Minskoff,Musical,1994
3074,53,11,12/11/1994,72292,32,12,The Shadow Box,8,Circle In The Square,Play,1994
13880,100,18,12/18/1994,701316,0,12,Beauty And The Beast,8,Palace,Musical,1994
11559,83,18,12/18/1994,534433,0,12,Miss Saigon,8,Broadway,Musical,1994
15275,100,18,12/18/1994,942129,0,12,Show Boat,8,Gershwin,Musical,1994
13680,100,18,12/18/1994,822605,0,12,Sunset Boulevard,8,Minskoff,Musical,1994
2911,50,18,12/18/1994,64222,28,12,The Shadow Box,8,Circle In The Square,Play,1994
13757,99,25,12/25/1994,705365,0,12,Beauty And The Beast,8,Palace,Musical,1994
11473,82,25,12/25/1994,481346,0,12,Miss Saigon,8,Broadway,Musical,1994
14733,96,25,12/25/1994,946144,0,12,Show Boat,8,Gershwin,Musical,1994
13485,99,25,12/25/1994,828109,0,12,Sunset Boulevard,8,Minskoff,Musical,1994
2136,37,25,12/25/1994,41348,18,12,The Shadow Box,8,Circle In The Square,Play,1994
14175,102,1,01/01/1995,749153,0,1,Beauty And The Beast,8,Palace,Musical,1995
13943,89,1,01/01/1995,758960,0,1,Miss Saigon,9,Broadway,Musical,1995
15344,100,1,01/01/1995,1021211,0,1,Show Boat,8,Gershwin,Musical,1995
11970,100,1,01/01/1995,793957,0,1,Sunset Boulevard,7,Minskoff,Musical,1995
4370,75,1,01/01/1995,112982,50,1,The Shadow Box,8,Circle In The Square,Play,1995
13942,100,8,01/08/1995,707347,0,1,Beauty And The Beast,8,Palace,Musical,1995
13382,96,8,01/08/1995,624288,0,1,Miss Saigon,8,Broadway,Musical,1995
14375,94,8,01/08/1995,900038,0,1,Show Boat,8,Gershwin,Musical,1995
13680,100,8,01/08/1995,826740,0,1,Sunset Boulevard,8,Minskoff,Musical,1995
14029,101,15,01/15/1995,705869,0,1,Beauty And The Beast,8,Palace,Musical,1995
13587,97,15,01/15/1995,519030,0,1,Miss Saigon,8,Broadway,Musical,1995
14556,95,15,01/15/1995,900149,0,1,Show Boat,8,Gershwin,Musical,1995
13680,100,15,01/15/1995,830400,0,1,Sunset Boulevard,8,Minskoff,Musical,1995
13066,94,22,01/22/1995,647039,0,1,Beauty And The Beast,8,Palace,Musical,1995
13015,93,22,01/22/1995,498017,0,1,Miss Saigon,8,Broadway,Musical,1995
14420,94,22,01/22/1995,855121,0,1,Show Boat,8,Gershwin,Musical,1995
11970,100,22,01/22/1995,726430,0,1,Sunset Boulevard,7,Minskoff,Musical,1995
12684,91,29,01/29/1995,643300,0,1,Beauty And The Beast,8,Palace,Musical,1995
13358,96,29,01/29/1995,505514,0,1,Miss Saigon,8,Broadway,Musical,1995
14157,92,29,01/29/1995,848081,0,1,Show Boat,8,Gershwin,Musical,1995
13680,100,29,01/29/1995,829905,0,1,Sunset Boulevard,8,Minskoff,Musical,1995
11347,82,5,02/05/1995,567876,0,2,Beauty And The Beast,8,Palace,Musical,1995
12120,87,5,02/05/1995,453838,0,2,Miss Saigon,8,Broadway,Musical,1995
13279,87,5,02/05/1995,800193,0,2,Show Boat,8,Gershwin,Musical,1995
13680,100,5,02/05/1995,821043,0,2,Sunset Boulevard,8,Minskoff,Musical,1995
1540,53,5,02/05/1995,31152,24,2,Uncle Vanya,0,Circle In The Square,Play,1995
13012,93,12,02/12/1995,648339,0,2,Beauty And The Beast,8,Palace,Musical,1995
11835,85,12,02/12/1995,448814,0,2,Miss Saigon,8,Broadway,Musical,1995
13157,86,12,02/12/1995,758329,0,2,Show Boat,8,Gershwin,Musical,1995
5774,79,12,02/12/1995,101075,0,2,Smokey Joe'S Cafe,0,Virginia,Musical,1995
13411,98,12,02/12/1995,804959,0,2,Sunset Boulevard,8,Minskoff,Musical,1995
3379,58,12,02/12/1995,66361,25,2,Uncle Vanya,0,Circle In The Square,Play,1995
13779,99,19,02/19/1995,674874,0,2,Beauty And The Beast,8,Palace,Musical,1995
12920,93,19,02/19/1995,519955,0,2,Miss Saigon,8,Broadway,Musical,1995
14573,95,19,02/19/1995,841911,0,2,Show Boat,8,Gershwin,Musical,1995
7969,82,19,02/19/1995,166231,0,2,Smokey Joe'S Cafe,0,Virginia,Musical,1995
13306,97,19,02/19/1995,803175,0,2,Sunset Boulevard,8,Minskoff,Musical,1995
3800,66,19,02/19/1995,80760,31,2,Uncle Vanya,0,Circle In The Square,Play,1995
14030,101,26,02/26/1995,676483,0,2,Beauty And The Beast,8,Palace,Musical,1995
13809,99,26,02/26/1995,541097,0,2,Miss Saigon,8,Broadway,Musical,1995
15182,99,26,02/26/1995,873122,0,2,Show Boat,8,Gershwin,Musical,1995
9570,113,26,02/26/1995,186108,0,2,Smokey Joe'S Cafe,0,Virginia,Musical,1995
13680,100,26,02/26/1995,819104,0,2,Sunset Boulevard,8,Minskoff,Musical,1995
2994,52,26,02/26/1995,70129,27,2,Uncle Vanya,5,Circle In The Square,Play,1995
13038,94,5,03/05/1995,672365,0,3,Beauty And The Beast,8,Palace,Musical,1995
12655,91,5,03/05/1995,495556,0,3,Miss Saigon,8,Broadway,Musical,1995
13650,89,5,03/05/1995,796472,0,3,Show Boat,8,Gershwin,Musical,1995
8806,91,5,03/05/1995,185723,0,3,Smokey Joe'S Cafe,4,Virginia,Musical,1995
13680,100,5,03/05/1995,792596,0,3,Sunset Boulevard,8,Minskoff,Musical,1995
1232,21,5,03/05/1995,51045,20,3,Uncle Vanya,8,Circle In The Square,Play,1995
12778,92,12,03/12/1995,659195,0,3,Beauty And The Beast,8,Palace,Musical,1995
12335,88,12,03/12/1995,513554,0,3,Miss Saigon,8,Broadway,Musical,1995
14007,91,12,03/12/1995,804972,0,3,Show Boat,8,Gershwin,Musical,1995
7864,81,12,03/12/1995,250386,0,3,Smokey Joe'S Cafe,8,Virginia,Musical,1995
12996,95,12,03/12/1995,569720,0,3,Sunset Boulevard,8,Minskoff,Musical,1995
2481,43,12,03/12/1995,58827,23,3,Uncle Vanya,8,Circle In The Square,Play,1995
13300,96,19,03/19/1995,676357,0,3,Beauty And The Beast,8,Palace,Musical,1995
2105,54,19,03/19/1995,49791,35,3,Having Our Say,0,Booth,Play,1995
13285,95,19,03/19/1995,541098,0,3,Miss Saigon,8,Broadway,Musical,1995
14073,92,19,03/19/1995,846722,0,3,Show Boat,8,Gershwin,Musical,1995
7632,79,19,03/19/1995,265786,0,3,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,19,03/19/1995,575001,0,3,Sunset Boulevard,8,Minskoff,Musical,1995
2542,44,19,03/19/1995,63573,24,3,Uncle Vanya,8,Circle In The Square,Play,1995
12958,93,26,03/26/1995,654917,0,3,Beauty And The Beast,8,Palace,Musical,1995
3910,31,26,03/26/1995,87787,31,3,Having Our Say,8,Booth,Play,1995
13199,95,26,03/26/1995,548346,0,3,Miss Saigon,8,Broadway,Musical,1995
14026,91,26,03/26/1995,832693,0,3,Show Boat,8,Gershwin,Musical,1995
6914,71,26,03/26/1995,272501,0,3,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,26,03/26/1995,816353,0,3,Sunset Boulevard,8,Minskoff,Musical,1995
12496,90,2,04/02/1995,633756,0,4,Beauty And The Beast,8,Palace,Musical,1995
3465,55,2,04/02/1995,77778,27,4,Having Our Say,0,Booth,Play,1995
12990,93,2,04/02/1995,524958,0,4,Miss Saigon,8,Broadway,Musical,1995
14061,92,2,04/02/1995,841368,0,4,Show Boat,8,Gershwin,Musical,1995
6575,68,2,04/02/1995,265436,0,4,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,2,04/02/1995,827432,0,4,Sunset Boulevard,8,Minskoff,Musical,1995
12874,92,9,04/09/1995,646656,0,4,Beauty And The Beast,8,Palace,Musical,1995
4275,68,9,04/09/1995,109030,38,4,Having Our Say,5,Booth,Play,1995
12781,92,9,04/09/1995,526333,0,4,Miss Saigon,8,Broadway,Musical,1995
14133,92,9,04/09/1995,832961,0,4,Show Boat,8,Gershwin,Musical,1995
6661,69,9,04/09/1995,272551,0,4,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,9,04/09/1995,823706,0,4,Sunset Boulevard,8,Minskoff,Musical,1995
13903,100,16,04/16/1995,698661,0,4,Beauty And The Beast,8,Palace,Musical,1995
3408,87,16,04/16/1995,172544,90,4,Hamlet 95,0,Belasco,Play,1995
5929,95,16,04/16/1995,153547,54,4,Having Our Say,8,Booth,Play,1995
13532,97,16,04/16/1995,599230,0,4,Miss Saigon,8,Broadway,Musical,1995
14581,95,16,04/16/1995,901095,0,4,Show Boat,8,Gershwin,Musical,1995
6760,70,16,04/16/1995,258973,0,4,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,16,04/16/1995,831350,0,4,Sunset Boulevard,8,Minskoff,Musical,1995
13907,100,23,04/23/1995,694389,0,4,Beauty And The Beast,8,Palace,Musical,1995
7356,94,23,04/23/1995,345016,90,4,Hamlet 95,0,Belasco,Play,1995
4970,80,23,04/23/1995,164527,58,4,Having Our Say,8,Booth,Play,1995
13651,98,23,04/23/1995,639911,0,4,Miss Saigon,8,Broadway,Musical,1995
15174,99,23,04/23/1995,929967,0,4,Show Boat,8,Gershwin,Musical,1995
8675,89,23,04/23/1995,357175,0,4,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,23,04/23/1995,828493,0,4,Sunset Boulevard,8,Minskoff,Musical,1995
1149,53,23,04/23/1995,22162,0,4,The Rose Tattoo,0,Circle In The Square,Play,1995
13219,95,30,04/30/1995,669176,0,4,Beauty And The Beast,8,Palace,Musical,1995
6028,88,30,04/30/1995,271658,81,4,Hamlet 95,0,Belasco,Play,1995
4433,71,30,04/30/1995,133919,47,4,Having Our Say,8,Booth,Play,1995
13220,95,30,04/30/1995,556451,0,4,Miss Saigon,8,Broadway,Musical,1995
14437,94,30,04/30/1995,848034,0,4,Show Boat,8,Gershwin,Musical,1995
7415,76,30,04/30/1995,298361,0,4,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,30,04/30/1995,825082,0,4,Sunset Boulevard,8,Minskoff,Musical,1995
2607,45,30,04/30/1995,61479,63,4,The Rose Tattoo,1,Circle In The Square,Play,1995
13227,95,7,05/07/1995,665357,0,5,Beauty And The Beast,8,Palace,Musical,1995
6538,83,7,05/07/1995,296818,77,5,Hamlet 95,8,Belasco,Play,1995
4032,65,7,05/07/1995,126171,44,5,Having Our Say,8,Booth,Play,1995
12744,91,7,05/07/1995,558840,0,5,Miss Saigon,8,Broadway,Musical,1995
14578,95,7,05/07/1995,848683,0,5,Show Boat,8,Gershwin,Musical,1995
7518,78,7,05/07/1995,291037,0,5,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,7,05/07/1995,825171,0,5,Sunset Boulevard,8,Minskoff,Musical,1995
3688,64,7,05/07/1995,94699,97,5,The Rose Tattoo,8,Circle In The Square,Play,1995
12754,92,14,05/14/1995,644291,0,5,Beauty And The Beast,8,Palace,Musical,1995
6751,99,14,05/14/1995,285521,85,5,Hamlet 95,7,Belasco,Play,1995
4674,75,14,05/14/1995,166293,58,5,Having Our Say,8,Booth,Play,1995
11941,86,14,05/14/1995,522820,0,5,Miss Saigon,8,Broadway,Musical,1995
14131,92,14,05/14/1995,837428,0,5,Show Boat,8,Gershwin,Musical,1995
8409,87,14,05/14/1995,349459,0,5,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,14,05/14/1995,828232,0,5,Sunset Boulevard,8,Minskoff,Musical,1995
4111,71,14,05/14/1995,108295,62,5,The Rose Tattoo,8,Circle In The Square,Play,1995
13611,98,21,05/21/1995,678223,0,5,Beauty And The Beast,8,Palace,Musical,1995
7719,99,21,05/21/1995,360116,93,5,Hamlet 95,8,Belasco,Play,1995
4971,80,21,05/21/1995,171435,60,5,Having Our Say,8,Booth,Play,1995
12628,91,21,05/21/1995,564672,0,5,Miss Saigon,8,Broadway,Musical,1995
15028,98,21,05/21/1995,893924,0,5,Show Boat,8,Gershwin,Musical,1995
8806,91,21,05/21/1995,367681,0,5,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,21,05/21/1995,813579,0,5,Sunset Boulevard,8,Minskoff,Musical,1995
4336,75,21,05/21/1995,111942,64,5,The Rose Tattoo,8,Circle In The Square,Play,1995
13551,97,28,05/28/1995,684431,0,5,Beauty And The Beast,8,Palace,Musical,1995
6780,99,28,05/28/1995,324495,96,5,Hamlet 95,7,Belasco,Play,1995
4634,74,28,05/28/1995,153289,54,5,Having Our Say,8,Booth,Play,1995
13308,95,28,05/28/1995,591314,0,5,Miss Saigon,8,Broadway,Musical,1995
15007,98,28,05/28/1995,906860,0,5,Show Boat,8,Gershwin,Musical,1995
9077,94,28,05/28/1995,371958,0,5,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,28,05/28/1995,830880,0,5,Sunset Boulevard,8,Minskoff,Musical,1995
3858,67,28,05/28/1995,101137,58,5,The Rose Tattoo,8,Circle In The Square,Play,1995
3992,100,4,06/04/1995,156955,79,6,A Month In The Country,8,Criterion,Play,1995
5644,66,4,06/04/1995,223340,64,6,Arcadia,8,Vivian Beaumont,Play,1995
12165,87,4,06/04/1995,649179,0,6,Beauty And The Beast,8,Palace,Musical,1995
8443,71,4,06/04/1995,365355,55,6,Cats,8,Winter Garden,Musical,1995
4973,61,4,06/04/1995,103769,54,6,Chronicle Of A Death Foretold,0,Plymouth,Musical,1995
7786,99,4,06/04/1995,384043,100,6,Hamlet 95,8,Belasco,Play,1995
4226,68,4,06/04/1995,135211,47,6,Having Our Say,8,Booth,Play,1995
8197,75,4,06/04/1995,426492,100,6,How To Succeed In Business Without Really Trying,8,Richard Rodgers,Musical,1995
6549,75,4,06/04/1995,280896,62,6,Indiscretions,8,Ethel Barrymore,Play,1995
2343,42,4,06/04/1995,57491,25,6,Jackie Mason:  Politically Incorrect,7,Golden,Play,1995
4537,50,4,06/04/1995,186660,35,6,Kiss Of The Spider Woman,8,Broadhurst,Musical,1995
10327,91,4,06/04/1995,436174,79,6,Les Misrables,8,Imperial,Musical,1995
4154,55,4,06/04/1995,120573,41,6,Love! Valour! Compassion!,8,Walter Kerr,Play,1995
12408,89,4,06/04/1995,532785,74,6,Miss Saigon,8,Broadway,Musical,1995
13890,91,4,06/04/1995,841201,0,6,Show Boat,8,Gershwin,Musical,1995
8595,89,4,06/04/1995,344624,61,6,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,4,06/04/1995,830699,0,6,Sunset Boulevard,8,Minskoff,Musical,1995
3558,61,4,06/04/1995,98592,57,6,The Rose Tattoo,8,Circle In The Square,Play,1995
6007,47,4,06/04/1995,229369,35,6,Tommy,8,St. James,Musical,1995
3489,100,11,06/11/1995,164039,82,6,A Month In The Country,7,Criterion,Play,1995
5862,68,11,06/11/1995,237959,68,6,Arcadia,8,Vivian Beaumont,Play,1995
12634,91,11,06/11/1995,660900,0,6,Beauty And The Beast,8,Palace,Musical,1995
1684,25,11,06/11/1995,27020,9,6,Buttons On Broadway,3,Ambassador,Special,1995
8000,102,11,06/11/1995,395935,103,6,Hamlet 95,8,Belasco,Play,1995
4026,64,11,06/11/1995,139511,49,6,Having Our Say,8,Booth,Play,1995
12611,90,11,06/11/1995,549940,0,6,Miss Saigon,8,Broadway,Musical,1995
14843,97,11,06/11/1995,914980,0,6,Show Boat,8,Gershwin,Musical,1995
9695,100,11,06/11/1995,425706,0,6,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,11,06/11/1995,831263,0,6,Sunset Boulevard,8,Minskoff,Musical,1995
3851,66,11,06/11/1995,104038,60,6,The Rose Tattoo,8,Circle In The Square,Play,1995
5598,65,18,06/18/1995,224376,64,6,Arcadia,8,Vivian Beaumont,Play,1995
13253,95,18,06/18/1995,694791,0,6,Beauty And The Beast,8,Palace,Musical,1995
7016,102,18,06/18/1995,343377,102,6,Hamlet 95,7,Belasco,Play,1995
4170,67,18,06/18/1995,140144,49,6,Having Our Say,8,Booth,Play,1995
12816,92,18,06/18/1995,555539,0,6,Miss Saigon,8,Broadway,Musical,1995
15169,99,18,06/18/1995,945355,0,6,Show Boat,8,Gershwin,Musical,1995
9684,100,18,06/18/1995,449962,0,6,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,18,06/18/1995,831416,0,6,Sunset Boulevard,8,Minskoff,Musical,1995
1240,83,18,06/18/1995,32682,0,6,The Play'S The Thing,0,Criterion,Play,1995
4308,74,18,06/18/1995,110597,64,6,The Rose Tattoo,8,Circle In The Square,Play,1995
5727,67,25,06/25/1995,228509,65,6,Arcadia,8,Vivian Beaumont,Play,1995
13452,97,25,06/25/1995,707501,0,6,Beauty And The Beast,8,Palace,Musical,1995
7995,102,25,06/25/1995,397714,103,6,Hamlet 95,8,Belasco,Play,1995
4822,77,25,06/25/1995,148142,52,6,Having Our Say,8,Booth,Play,1995
12990,93,25,06/25/1995,563149,0,6,Miss Saigon,8,Broadway,Musical,1995
15094,98,25,06/25/1995,942277,0,6,Show Boat,8,Gershwin,Musical,1995
9737,100,25,06/25/1995,461366,0,6,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,25,06/25/1995,832134,0,6,Sunset Boulevard,8,Minskoff,Musical,1995
4405,76,25,06/25/1995,103296,59,6,The Rose Tattoo,8,Circle In The Square,Play,1995
5956,69,2,07/02/1995,229288,66,7,Arcadia,8,Vivian Beaumont,Play,1995
13070,94,2,07/02/1995,691622,0,7,Beauty And The Beast,8,Palace,Musical,1995
7011,102,2,07/02/1995,356271,106,7,Hamlet 95,7,Belasco,Play,1995
4495,72,2,07/02/1995,136258,48,7,Having Our Say,8,Booth,Play,1995
12650,91,2,07/02/1995,527770,0,7,Miss Saigon,8,Broadway,Musical,1995
14355,94,2,07/02/1995,897318,0,7,Show Boat,8,Gershwin,Musical,1995
9653,100,2,07/02/1995,450520,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1995
13680,100,2,07/02/1995,838570,0,7,Sunset Boulevard,8,Minskoff,Musical,1995
4930,85,2,07/02/1995,123711,71,7,The Rose Tattoo,8,Circle In The Square,Play,1995
4367,51,9,07/09/1995,160324,46,7,Arcadia,8,Vivian Beaumont,Play,1995
12855,92,9,07/09/1995,613880,0,7,Beauty And The Beast,8,Palace,Musical,1995
8020,102,9,07/09/1995,401321,104,7,Hamlet 95,8,Belasco,Play,1995
4412,71,9,07/09/1995,126339,44,7,Having Our Say,8,Booth,Play,1995
12799,92,9,07/09/1995,529161,0,7,Miss Saigon,8,Broadway,Musical,1995
13368,87,9,07/09/1995,784546,0,7,Show Boat,8,Gershwin,Musical,1995
8926,92,9,07/09/1995,431618,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1995
11756,86,9,07/09/1995,722906,0,7,Sunset Boulevard,8,Minskoff,Musical,1995
5983,70,16,07/16/1995,206882,59,7,Arcadia,8,Vivian Beaumont,Play,1995
12807,92,16,07/16/1995,682685,0,7,Beauty And The Beast,8,Palace,Musical,1995
7016,102,16,07/16/1995,359707,107,7,Hamlet 95,7,Belasco,Play,1995
4123,66,16,07/16/1995,116019,41,7,Having Our Say,8,Booth,Play,1995
12462,89,16,07/16/1995,533135,0,7,Miss Saigon,8,Broadway,Musical,1995
13547,88,16,07/16/1995,822836,0,7,Show Boat,8,Gershwin,Musical,1995
9083,94,16,07/16/1995,435314,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1995
12889,94,16,07/16/1995,795120,0,7,Sunset Boulevard,8,Minskoff,Musical,1995
6551,76,23,07/23/1995,211324,60,7,Arcadia,8,Vivian Beaumont,Play,1995
13449,97,23,07/23/1995,710681,0,7,Beauty And The Beast,8,Palace,Musical,1995
7964,102,23,07/23/1995,400400,104,7,Hamlet 95,8,Belasco,Play,1995
4099,66,23,07/23/1995,119005,42,7,Having Our Say,8,Booth,Play,1995
13044,94,23,07/23/1995,547300,0,7,Miss Saigon,8,Broadway,Musical,1995
13684,89,23,07/23/1995,834240,0,7,Show Boat,8,Gershwin,Musical,1995
9509,98,23,07/23/1995,446152,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1995
12545,92,23,07/23/1995,764033,0,7,Sunset Boulevard,8,Minskoff,Musical,1995
6023,70,30,07/30/1995,199709,57,7,Arcadia,8,Vivian Beaumont,Play,1995
13733,99,30,07/30/1995,725939,0,7,Beauty And The Beast,8,Palace,Musical,1995
4665,75,30,07/30/1995,135927,48,7,Having Our Say,8,Booth,Play,1995
13272,95,30,07/30/1995,557607,0,7,Miss Saigon,8,Broadway,Musical,1995
13612,89,30,07/30/1995,816331,0,7,Show Boat,8,Gershwin,Musical,1995
9337,96,30,07/30/1995,448330,0,7,Smokey Joe'S Cafe,8,Virginia,Musical,1995
12770,93,30,07/30/1995,788005,0,7,Sunset Boulevard,8,Minskoff,Musical,1995
6342,74,6,08/06/1995,203739,58,8,Arcadia,8,Vivian Beaumont,Play,1995
13282,95,6,08/06/1995,704174,0,8,Beauty And The Beast,8,Palace,Musical,1995
3550,57,6,08/06/1995,105741,37,8,Having Our Say,8,Booth,Play,1995
